"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"ITALIE","CASANOVA","TOUSSAINT JEAN-PHILIPPE","Faire l’amour","Minuit","Lettres","Nottetempo"
"ITALIE","CASANOVA","TRAVERSO ENZO","La Pensée dispersée","Lignes et Manifestes","Sciences Sociales et Humaines","Ombre Corte"
"ITALIE","CASANOVA","TRINH XUAN THUAN","Le Chaos et l’harmonie","Fayard","Philosophie","Dedalo"
"ITALIE","CASANOVA","VASSILIEV ANATOLI","Sept ou huit leçons de théâtre","POL","Lettres","Ubulibri"
"ITALIE","CASANOVA","VEYNE PAUL","Foucault et le Dépassement (ou achèvement) du nihilisme","Le Seuil","Philosophie","Ombre Corte"
"ITALIE","CASANOVA","VEYNE PAUL","Michel Foucault révolutionne l’histoire","Le Seuil","Philosophie","Ombre Corte"
"ITALIE","CASANOVA","VIEL TANGUY","Cinéma","Minuit","Sciences Sociales et Humaines","Nottetempo"
"ITALIE","CASANOVA","VILLEPIN DOMINIQUE (DE)","Les Cent Jours ou l’esprit de sacrifice","Perrin","Sciences Sociales et Humaines","Dell’Altana"
"ITALIE","CASANOVA","VILLON FRANÇOIS","Ballades","","Lettres","Nuages"
"ITALIE","CASANOVA","VITEZ ANTOINE","Écrits sur le théâtre","POL","Arts","Costa & Nolan"
"ITALIE","CASANOVA","XING XU","Et tout ce qui reste est pour toi","Le Seuil","Lettres","Nottetempo"
"ITALIE","CASANOVA","ZARIFIAN PHILIPPE","L’Émergence d’un peuple monde","PUF","Sciences Sociales et Humaines","Ombre Corte"
"ITALIE","CASANOVA","ZARKA YVES CHARLES","Hobbes et la Pensée politique moderne","PUF","Philosophie","Palomar"
"ITALIE","CASANOVA","ZIMMERMANN DANIEL","L’Anus du monde","Cherche Midi","Lettres","Meridiano Zero"
"ITALIE","CASANOVA","ZOUGHEBI HENRIETTE","La Littérature dès l’alphabet","Gallimard Jeunesse","Jeunesse","Giannino Stoppani"
"JAPON","NAGAI KAFU","COLLECTIF","La Belle Amour","Le Seuil","Sciences Sociales et Humaines","Asunaro Shobo"
"JAPON","NAGAI KAFU","COLLECTIF","Dictionnaire culturel de la mythologie gréco-romaine","Nathan","Sciences Sociales et Humaines","Hara Shobo"
"JAPON","NAGAI KAFU","COLLECTIF","Dictionnaire culturel du christianisme","Nathan","Sciences Sociales et Humaines","Hara Shobo"
"JAPON","NAGAI KAFU","DAUSSET JEAN","Clin d’œil à la vie","Odile Jacob","Sciences Sociales et Humaines","Shueisha"
"JAPON","NAGAI KAFU","DEGUY MICHEL","À ce qui n’en finit pas","Le Seuil","Lettres","Shoraisha"
"JAPON","NAGAI KAFU","KOLTÈS BERNARD-MARIE","Dans la solitude des champs de coton et autres textes","Minuit","Lettres","Renga Shobo"
"JAPON","NAGAI KAFU","LE GOFF JACQUES","Saint Louis","Gallimard","Sciences Sociales et Humaines","Shinyoron"
"JAPON","NAGAI KAFU","MAKINE ANDREÏ","Le Testament français","Mercure de France","Lettres","Suisei-sha"
"JAPON","NAGAI KAFU","ROUDINESCO ÉLISABETH","Jacques Lacan","Fayard","Sciences Sociales et Humaines","Kawade Shobo Shinsha"
"JAPON","NAGAI KAFU","ROZENBERG JACQUES","La Bioéthique, corps et âme","L’Harmattan","Sciences et Techniques","Surugadai Shuppan Sha"
"JAPON","NAGAI KAFU","SADOUL GEORGES","Histoire générale du cinéma (tome VI)","Denoël","Sciences Sociales et Humaines","Kokusho Kankokai"
"JAPON","NAGAI KAFU","TEMMAN MICHEL","Le Japon d’André Malraux","Philippe Picquier","Lettres","TBS Britannica"
"JAPON","NAGAI KAFU","VACHON MARIUS","William Bouguereau","A. Lahure","Arts","Toyo Shuppan"
"LAOS","","BLUCHE FRÉDÉRIC","La Révolution française","PUF","Sciences Sociales et Humaines","Comité national des sciences sociales"
"LETTONIE","KLAVS ELSBERGS","COLLECTIF","Dictionnaire français-letton","Hachette","Sciences Sociales et Humaines","Zvaigzne Abc"
"LETTONIE","KLAVS ELSBERGS","BEAUSSE JEAN (DE)","Carnets d’un diplomate français en Lettonie (1939-1940)","","Sciences Sociales et Humaines","Liesma"
"LETTONIE","KLAVS ELSBERGS","BRUNEL PIERRE","George Sand et Frédéric Chopin, la passion des contraires","Presses-Solar-Belfond","Lettres","Daugava"
"LETTONIE","KLAVS ELSBERGS","CAMUS ALBERT","L’Homme révolté","Gallimard","Lettres","Daugava"
"LETTONIE","KLAVS ELSBERGS","CAMUS ALBERT","Le Mythe de Sisyphe","Gallimard","Lettres","Daugava"
"LETTONIE","KLAVS ELSBERGS","DAI SIJIE","Balzac et la petite tailleuse chinoise","Gallimard","Lettres","Atena"
"LETTONIE","KLAVS ELSBERGS","DRUON MAURICE","La Loi des mâles","Maurice Druon","Lettres","Rasa"
"LETTONIE","KLAVS ELSBERGS","DRUON MAURICE","les Poisons de la couronne","Maurice Druon","Lettres","Rasa"
"LETTONIE","KLAVS ELSBERGS","DRUON MAURICE","La Reine étranglée","Maurice Druon","Lettres","Spriditis"
"LETTONIE","KLAVS ELSBERGS","DRUON MAURICE","Le Roi de fer","Maurice Druon","Lettres","Spriditis"
"LETTONIE","KLAVS ELSBERGS","FERMINE MAXENCE","Neige","Arléa","Lettres","Atena"
"LETTONIE","KLAVS ELSBERGS","FOUCHER MICHEL","La République européenne","Belin","Sciences Sociales et Humaines","Zvaigzne Abc"
"LETTONIE","KLAVS ELSBERGS","GARY ROMAIN","La Vie devant soi","Mercure de France","Lettres","Daugava"
"LETTONIE","KLAVS ELSBERGS","GERMAIN SYLVIE","Le Livre des nuits","Gallimard","Lettres","Janis Roze Ltd"
"LETTONIE","KLAVS ELSBERGS","HARPMAN JACQUELINE","Moi qui n’ai pas connu les hommes","Stock","Lettres","Jumava"
"LETTONIE","KLAVS ELSBERGS","HARPMAN JACQUELINE","Orlanda","Grasset","Lettres","Janis Roze Ltd"
"LETTONIE","KLAVS ELSBERGS","HOUELLEBECQ MICHEL","Les Particules élémentaires","Flammarion","Lettres","Janis Roze Ltd"
"LETTONIE","KLAVS ELSBERGS","JARDIN ALEXANDRE","Le Zèbre","Gallimard","Lettres","Omnia Mea"
"LETTONIE","KLAVS ELSBERGS","KOLTÈS BERNARD-MARIE","Dans la solitude des champs de coton","Minuit","Lettres","Revue Luna"
"LETTONIE","KLAVS ELSBERGS","KOLTÈS BERNARD-MARIE","Quai ouest","Minuit","Lettres","Enigma"
"LETTONIE","KLAVS ELSBERGS","KUNDERA MILAN","L’Identité","Contrat d’auteur","Lettres","Zvaigzne Abc"
"LETTONIE","KLAVS ELSBERGS","LE CLÉZIO J.-M. G.","La Ronde et autres faits divers","Gallimard","Lettres","Omnia Mea"
"LETTONIE","KLAVS ELSBERGS","MALRAUX ANDRÉ","La Condition humaine","Gallimard","Lettres","Daugava"
"LETTONIE","KLAVS ELSBERGS","MODIANO PATRICK","Du plus loin de l’oubli","Gallimard","Lettres","Jumava"
"LETTONIE","KLAVS ELSBERGS","MORIN EDGAR","Penser l’Europe","Gallimard","Sciences Sociales et Humaines","Omnia Mea"
"LETTONIE","KLAVS ELSBERGS","PENNAC DANIEL","Comme un roman","Gallimard","Lettres","Omnia Mea"
"LETTONIE","KLAVS ELSBERGS","QUEFFÉLEC YANN","Disparue dans la nuit","Grasset","Lettres","Omnia Mea"
"LETTONIE","KLAVS ELSBERGS","ROBBE-GRILLET ALAIN","Djinn","Minuit","Lettres","Omnia Mea"
"LETTONIE","KLAVS ELSBERGS","SARRAUTE NATHALIE","Enfance","Gallimard","Lettres","Omnia Mea"
"LETTONIE","KLAVS ELSBERGS","SARTRE JEAN-PAUL","Les Mots","Gallimard","Lettres","Daugava"
"LETTONIE","KLAVS ELSBERGS","TOURNIER MICHEL","Gaspard, Melchior et Balthasar","Gallimard","Lettres","Vaga"
"LETTONIE","KLAVS ELSBERGS","VERNE JULES","Paris au XX e siècle","Hachette","Lettres","Liesma"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","Les Animaux. La Mer","Fleurus","Sciences et Techniques","Dar Al Majani"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","Encyclopédie de Benjamin (13 vol.)","Gallimard","Jeunesse","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","Encyclopédie des jeunes (11 vol.)","Larousse","Jeunesse","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","Encyclopédie Larousse de la santé","Larousse","Sciences et Techniques","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","Encyclopédie Larousse des jeunes","Larousse","Jeunesse","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","L’Homme et l’Environnement","Vivendi Universal Ed.","Sciences et Techniques","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","La Nature. Le Corps. L’Espace","Fleurus","Sciences et Techniques","Dar Al Majani"
"LIBAN","GEORGES SCHÉHADÉ","COLLECTIF","La Vie et l’Écologie","Larousse","Sciences et Techniques","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","ACHARD PIERRE","La Sociologie du langage","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","AMETTE JACQUES-PIERRE","La Maîtresse de Brecht","Albin Michel","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","ANDRÉ CHRISTOPHE","La Timidité","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","ANHOURY NAJWA","Panorama de la poésie libanaise contemporaine","","Lettres","Dar al Majani"
"LIBAN","GEORGES SCHÉHADÉ","ARDANT PHILIPPE","Institutions politiques et droit constitutionnel","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BALEYTE JEAN, KURGANSKY ALEXANDRE, LAROCHE CHRISTIAN & SPINDLER JACQUES","Dictionnaire juridique et économique français-anglais/anglais-français","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BALLE FRANCIS & EYMERY GÉRARD","Les Nouveaux Médias","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","BARRET OLIVIER","Les contrats portant sur le fonds de commerce","EJA","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BÉHAR-TOUCHAIS MARTINE & VIRASSAMY GEORGES","Les contrats de distribution","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BELLEMIN-NOËL JEAN","Psychanalyse et Littérature","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","BÉNABENT ALAIN","Contrats spéciaux","Montchrestien","Sciences Sociales et Humaines","EUP"
"LIBAN","GEORGES SCHÉHADÉ","BÉNABENT ALAIN","Les obligations","Montchrestien","Sciences Sociales et Humaines","EUP"
"LIBAN","GEORGES SCHÉHADÉ","BERTHÉLÉMY JEAN-CLAUDE","L’Endettement du tiers monde","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","BESNOIT LUC","Signes, symboles et mythes","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","BETHELOT JEAN-MICHEL","La Construction de la sociologie","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","BIGOT JEAN","Traité de droit des assurances (tome I, II et III)","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BILLIAU MARC","Traité de droit civil : Droit commun des sûretés réelles","EJA","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BILLIAU MARC","Traité de droit civil : Droit spécial des sûretés réelles","EJA","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BLAISE JEAN-BERNARD","Droit des affaires","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","BODINEAU PIERRE","Les Conseils économiques et sociaux","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","BOULET GWENAËLLE","L’Écologie","Bayard Jeunesse","Jeunesse","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","BRONNER GÉRALD","L’Incertitude","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","CAGLAR HUGUETTE","La Psychologie scolaire","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","CAMBIER JEAN & MASSON MAURICE","Abrégé de neurologie","Masson","Sciences et Techniques","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CANGUILHEM GEORGES","Études d’histoire et de philosophie des sciences","Vrin","Philosophie","Organisation Arabe pour la Traduction"
"LIBAN","GEORGES SCHÉHADÉ","CARREAU DOMINIQUE & JUILLARD PATRICK","Droit international économique","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CHABAS FRANÇOIS","Leçons de droit civil","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CHABAS FRANÇOIS","Leçons de droit civil : introduction à l’étude du droit","EJA","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CHABROL HENRI","La Dépression de l’adolescent","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","CHABROL HENRI","Les Toxicomanies de l’adolescent","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","CHAMBON PIERRE","Le Juge d’instruction","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CHAPUS RENÉ","Droit administratif (2 vol.)","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CHAPUS RENÉ","Droit du contentieux administratif","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CHAVANNE ALBERT","Droit de la propriété industrielle","Dalloz","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","COIN ANDRÉ","Ossatures des bâtiments","Eyrolles","Sciences et Techniques","Delta"
"LIBAN","GEORGES SCHÉHADÉ","COLLART-DUTILLEUL FRANÇOIS & DELEBECQUE PHILIPPE","Contrats civils et commerciaux","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","COLOMBET CLAUDE","Propriété littéraire et artistique","Dalloz","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CORBIN HENRY","En islam iranien","Gallimard","Sciences Sociales et Humaines","El ourowa"
"LIBAN","GEORGES SCHÉHADÉ","CORBIN HENRY","Histoire de la philosophie islamique","Gallimard","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","CORNU GÉRARD","Linguistique juridique","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","CORNU GÉRARD","Vocabulaire juridique","PUF","Sciences Sociales et Humaines","EUP"
"LIBAN","GEORGES SCHÉHADÉ","DALLOZ-SIREY ÉDITEURS","La Cassation en matière civile","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","DALLOZ-SIREY ÉDITEURS","Défaillance de l’entreprise, aspects fiscaux","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","DALLOZ-SIREY ÉDITEURS","Droit et pratique de la procédure civile","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","DALLOZ-SIREY ÉDITEURS","Précis de droit civil : les obligations","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","DALLOZ-SIREY ÉDITEURS","Précis de droit civil : les successions, les libéralités","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","DARMAISIN STÉPHANE","Le Contrat moral","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","DELEBECQUE PHILIPPE","Traité de droit commercial (tome II)","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","DELEUZE GILLES","Différence et Répétition","PUF","Philosophie","EUP"
"LIBAN","GEORGES SCHÉHADÉ","DIB MOHAMED","L’Arbre à dire","Albin Michel","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","DIB MOHAMED","Comme un bruit d’abeilles","Albin Michel","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","DIB MOHAMED","L’Infante maure","Albin Michel","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","DIB MOHAMED","La Nuit Sauvage","Albin Michel","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","DIB MOHAMED","Si Diable veut","Albin Michel","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","DIB MOHAMED","Simorogh","Albin Michel","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","DU PONTAVICE EMMANUEL","Droit maritime","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","ECHENOZ JEAN","Les Grandes Blondes","Minuit","Lettres","Dar Al Adab"
"LIBAN","GEORGES SCHÉHADÉ","ECHENOZ JEAN","Je m’en vais","Minuit","Lettres","Dar Al Adab"
"LIBAN","GEORGES SCHÉHADÉ","EDELMAN BERNARD","Droits d’auteur et droits voisins","Dalloz","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","FANON FRANTZ","Peau noire, masques blancs","Le Seuil","Lettres","Dar Al Farabi"
"LIBAN","GEORGES SCHÉHADÉ","FAVRE-ROCHEX ANDRÉ & COURTIEU GUY","Le Droit du contrat d’assurance terrestre","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","FAYE JEAN-PIERRE","Qu’est-ce que la philosophie ?","Masson/Armand Colin","Philosophie","Centre du dév. nat de la pensée arabe"
"LIBAN","GEORGES SCHÉHADÉ","FLOUR JACQUES","Droit civil - Les obligations","Dalloz","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","FOUCHARD PHILIPPE, GAILLARD EMMANUEL & GOLDMAN BERTHOLD","Traité de l’arbitrage commercial international","Litec","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","FRAGONARD MICHEL","La Culture du XX e siècle : dict. culturel","Bordas","Sciences Sociales et Humaines","Al Biruni"
"LIBAN","GEORGES SCHÉHADÉ","GERMAIN MICHEL","Traité de droit commercial (tome I, vol. I et II)","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GHESTIN JACQUES","Traité de droit civil. Introduction générale","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GHESTIN JACQUES","Traité de droit civil. Les obligations (2 vol.)","LGDJ","Sciences Sociales et Humaines","EUP"
"LIBAN","GEORGES SCHÉHADÉ","GHESTIN JACQUES","Traité de droit civil. Les obligations. Les effets du contrat","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GHESTIN JACQUES","Traité de droit civil. Les obligations. La formation du contrat","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GHESTIN JACQUES","Traité de droit civil. Les obligations. La responsabilité 1, introduction","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GOUBEAUX GILLES & BIHR PHILIPPE","Les Épreuves écrites de droit civil","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GRAWITZ MADELEINE","Méthodes des sciences sociales","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GUÉRIN-MARCHAND CLAUDINE","Les Manipulations génétiques","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","GUINCHARD SERGE","Droit processuel","Dalloz","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GUYON YVES","Droit des affaires (2 vol.)","Economica","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","GUYON YVES","Traité des contrats. Les sociétés","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","HAYOUN MAURICE-RUBEN & LIBERA ALAIN (DE)","Averroès et l’Averroïsme","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","HERMET GUY, BADIE BERTRAND, BIRNBAUM PIERRE & BRAUD PHILIPPE","Dictionnaire de la science politique et des institutions politiques","Dalloz/SESJM","Sciences Sociales et Humaines","EUP"
"LIBAN","GEORGES SCHÉHADÉ","HEUZE VINCENT","Traité des contrats","Montchrestien","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","HUET JÉRÔME & VINEY GENEVIÈVE","Traité de droit civil (tome I). Contrats spéciaux (tome II),","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","IRIS ANTOINE","Les Conditions de la responsabilité Les Autoroutes de l’information","PUF","Sciences et Techniques","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","JACCOTTET PHILIPPE","Choix de poèmes","Gallimard","Lettres","Arab Institute for Research and"
"LIBAN","GEORGES SCHÉHADÉ","JACQUOT HENRI","Droit de l’urbanisme","Dalloz","Sciences Sociales et Humaines","Publishing Delta"
"LIBAN","GEORGES SCHÉHADÉ","JAFFÉ LAURA","L’Argent","Bayard Jeunesse","Jeunesse","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","JAFFÉ LAURA","Les Différences","Bayard Jeunesse","Jeunesse","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","JAFFÉ LAURA","En famille","Bayard Jeunesse","Jeunesse","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","JAUFFRET ALFRED & MESTRE JACQUES","Manuel de droit commercial","LGDJ","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","JEANDIDIER WILFRID","Droit pénal des affaires","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","JEANTIN MICHEL","Droit commercial. Instruments de paiement et de crédit","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","JEZ EMMANUEL","Les Noms de domaine de l’Internet","Juris-Classeur","Sciences et Techniques","Sader"
"LIBAN","GEORGES SCHÉHADÉ","JOURDAIN PATRICE","Les Biens","Dalloz-Sirey","Sciences Sociales et Humaines","Delta"
"LIBAN","GEORGES SCHÉHADÉ","LABBÉ MARIE-HÉLÈNE","L’Arme économique dans les relations internationales","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","LACOSTE JEAN","La Philosophie de l’art","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","LAGNEAU GÉRARD","La Sociologie de la publicité","PUF","Sciences Sociales et Humaines","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","LALANDE ANDRÉ","Dictionnaire technique et critique de la philosophie","PUF","Philosophie","Oueidat"
"LIBAN","GEORGES SCHÉHADÉ","LALANDE ANDRÉ","Dictionnaire technique et critique de la philosophie","PUF","Philosophie","EUP"
"LIBAN","GEORGES SCHÉHADÉ","LAMBERT-FAIVRE YVONNE","Droit des assurances","Dalloz","Sciences Sociales et Humaines","Delta"
