"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"ROUMANIE","IORGA","FOUCAULT MICHEL","Naissance de la biopolitique","Le Seuil","Philosophie","IDEA"
"ROUMANIE","IORGA","GIRAULT RENÉ","Identité et conscience européennes au  XX e siècle","Gallimard Danielle Girault","Sciences Sociales et Humaines","Koinonia Curtea Veche"
"ROUMANIE","IORGA","GOUGAUD HENRI","Le Voyage d’Anna","Le Seuil","Lettres","Elena Francisc"
"ROUMANIE","IORGA","GUIDIERI REMO","L’Abondance des pauvres","Le Seuil","Sciences Sociales et Humaines","IDEA"
"ROUMANIE","IORGA","GUITRY SACHA","Mémoire d’un tricheur","Gallimard","Lettres","Pandora"
"ROUMANIE","IORGA","GUITTON RENÉ","Lettres à Dieu","Calmann-Lévy","Lettres","Minerva"
"ROUMANIE","IORGA","HAUSFATER-DOUÏEB RACHEL","Le Chemin de fumée","Le Seuil","Lettres","Editura Universal Dalsi"
"ROUMANIE","IORGA","IMBERT CLAUDE","Pour une histoire de la logique","PUF","Philosophie","Editura Limes"
"ROUMANIE","IORGA","JOUET JACQUES","Navet, linge, œil-de-vieux","P.O.L.","Lettres","Apostrof"
"ROUMANIE","IORGA","KWAHULE KOFFI","Misterioso-119","Éditions Théâtrales","Lettres","Omonia"
"ROUMANIE","IORGA","LAGARCE JEAN-LUC","Juste la fin du monde","Les Solitaires Intempestifs","Lettres","Fondation culturelle «Camil Petrescu»"
"ROUMANIE","IORGA","LAGRAVE ROSE-MARIE","Voyage au pays d’une utopie déchue","PUF","Sciences Sociales et Humaines","Institutul European"
"ROUMANIE","IORGA","LAIGNEL-LAVASTINE ALEXANDRA","Esprits d’Europe","Calmann-Lévy","Sciences Sociales et Humaines","Zelmick Srl (EST-Samuel Tastet)"
"ROUMANIE","IORGA","LAMARCHE CAROLINE","Lettres du pays froid","Gallimard","Lettres","Libra"
"ROUMANIE","IORGA","LANE PHILIPPE","La Périphérie du texte","Armand Colin","Lettres","Institutul European"
"ROUMANIE","IORGA","LAPEYRE PATRICK","Ludo & compagnie","P.O.L.","Lettres","Romania Press"
"ROUMANIE","IORGA","LEVY MARC","La Prochaine Fois","Susanna Lea Ass.","Lettres","Trei"
"ROUMANIE","IORGA","LEVY MARC","Vous revoir","Robert Laffont","Lettres","Trei"
"ROUMANIE","IORGA","MAFFESOLI MICHEL","Le Réenchantement du monde","La Table Ronde","Lettres","Institutul European"
"ROUMANIE","IORGA","MAINGUENEAU DOMINIQUE","Le Discours littéraire","Armand Colin","Lettres","Institutul European"
"ROUMANIE","IORGA","MAINGUENEAU DOMINIQUE","Analyser les textes de communication","Armand Colin","Sciences et Techniques","Institutul European"
"ROUMANIE","IORGA","MAINGUENEAU DOMINIQUE","Pragmatique pour le discours littéraire","Armand Colin","Sciences et Techniques","Institutul European"
"ROUMANIE","IORGA","MAINGUENEAU DOMINIQUE","Linguistique pour le texte littéraire","Armand Colin","Sciences et Techniques","Institutul European"
"ROUMANIE","IORGA","MARX WILLIAM","L’Adieu à la littérature","Minuit","Lettres","Romania Press"
"ROUMANIE","IORGA","MICHAUX HENRI","La Vie dans les plis","Gallimard","Lettres","Tact"
"ROUMANIE","IORGA","MIHAILEANU RADU","Va, vis et deviens","Grasset","Lettres","Echinox"
"ROUMANIE","IORGA","MILLET RICHARD","Le Renard dans le nom","Gallimard","Lettres","Zelmick Srl (EST-Samuel Tastet)"
"ROUMANIE","IORGA","MILLET RICHARD","Le Goût des femmes laides","Gallimard","Lettres","Trei"
"ROUMANIE","IORGA","MONTBRIAL THIERRY (DE)","Quinze ans qui bouleversèrent le monde","Dunod","Sciences Sociales et Humaines","Expert"
